arrival_date_year,adults,children,is_repeated_guest,total_of_special_requests,adr,hotel,lead_time,is_canceled,previous_cancellations,booking_changes,required_car_parking_spaces
2016,2,0.0,0,1,81.25,0,131,0,0,0,0
2016,2,0.0,0,0,53.56,1,98,0,0,1,0
2016,2,0.0,0,2,145.8,0,50,0,0,0,0
2016,2,1.0,0,1,162.4,0,64,1,0,0,0
2016,2,0.0,0,0,101.15,0,142,0,0,0,0
2017,2,0.0,0,1,148.0,0,0,0,0,0,0
2017,1,0.0,0,0,110.0,0,8,0,0,0,0
2016,1,0.0,0,0,40.0,0,7,0,0,0,0
2017,2,0.0,0,0,48.0,1,30,1,0,0,0
2017,2,0.0,0,1,108.0,0,108,0,0,0,0
2017,1,0.0,1,1,65.0,0,5,0,1,0,0
2015,2,2.0,0,1,92.55,1,112,0,0,0,0
2017,2,1.0,0,0,162.0,0,95,0,0,0,0
2015,2,0.0,0,0,97.02,0,17,0,0,0,0
2015,2,0.0,0,1,76.5,0,119,0,0,0,0
2016,1,0.0,1,0,42.0,1,0,0,0,2,0
2016,2,0.0,0,0,94.5,1,70,0,0,0,0
2015,2,0.0,0,0,90.0,1,94,0,0,0,0
2016,2,0.0,0,0,131.0,1,25,0,0,1,0
2016,1,0.0,1,2,30.0,1,3,0,0,0,0
2016,2,0.0,0,1,87.0,0,12,0,0,0,0
2015,3,0.0,0,2,67.5,1,40,0,0,2,0
2017,2,0.0,0,0,139.5,0,151,1,0,0,0
2016,2,0.0,0,1,69.04,1,30,0,0,0,0
2016,2,0.0,0,1,126.9,0,85,0,0,4,0
2016,1,0.0,1,0,110.0,0,10,0,2,0,0
2016,2,0.0,0,1,75.54,1,222,0,0,0,0
2017,1,0.0,0,1,88.0,0,5,0,0,0,0
2017,2,0.0,0,2,126.0,0,158,0,0,0,0
2017,2,0.0,1,1,108.9,1,254,1,1,0,0
2016,2,0.0,0,0,34.0,1,4,0,0,0,0
2017,2,0.0,0,1,190.0,1,59,0,0,0,0
2016,2,0.0,0,1,151.76,1,27,0,0,0,0
2017,1,0.0,0,0,43.0,1,1,0,0,0,0
2016,1,0.0,0,0,51.0,0,6,0,0,0,0
2017,2,0.0,1,2,60.0,1,9,0,0,2,0
2016,2,0.0,0,0,189.0,1,73,1,0,0,0
2016,2,0.0,0,2,114.84,0,31,0,0,0,0
2016,2,0.0,0,2,216.0,1,123,1,0,0,0
2017,2,0.0,0,2,121.33,0,146,1,0,4,0
2016,2,0.0,0,0,93.8,1,145,0,0,0,0
2016,2,0.0,0,2,158.0,1,92,0,0,0,1
2017,2,0.0,0,0,96.9,0,44,0,0,0,0
2016,3,1.0,0,0,145.0,1,175,1,0,0,0
2016,2,1.0,0,2,99.73,0,76,0,0,0,0
2016,2,0.0,0,1,76.58,0,152,1,0,0,0
2017,2,0.0,0,0,107.1,0,170,0,0,0,0
2016,1,0.0,0,0,112.0,0,7,0,0,0,0
2016,2,0.0,0,0,69.0,1,364,0,0,0,1
2016,2,0.0,0,0,14.0,1,1,0,0,0,1
2015,1,0.0,0,0,90.0,0,17,0,0,0,0
2016,2,0.0,0,0,72.0,1,143,0,0,0,0
2016,2,0.0,0,2,92.4,1,124,1,0,0,0
2016,2,0.0,0,1,90.0,1,53,0,0,0,0
2016,1,0.0,0,1,74.8,0,55,1,0,0,0
2017,3,0.0,0,1,295.0,1,12,0,0,4,0
2016,2,0.0,0,0,80.0,0,7,0,0,2,0
2017,3,0.0,0,1,190.0,0,82,0,0,0,0
2016,2,0.0,0,2,160.0,0,1,0,0,2,0
2017,2,0.0,0,0,140.0,0,53,0,0,0,0
2015,2,0.0,0,0,105.5,1,75,1,0,0,0
2016,2,0.0,0,1,99.45,0,189,0,0,0,0
2015,2,0.0,0,2,146.0,1,9,0,0,0,1
2016,3,0.0,0,1,96.9,0,161,0,0,0,0
2017,2,0.0,0,1,112.67,0,504,0,0,0,0
2017,2,0.0,0,2,232.0,1,114,1,0,0,0
2016,2,0.0,1,1,0.0,0,0,0,0,0,0
2017,2,1.0,0,1,125.1,0,222,0,0,0,0
2016,3,0.0,0,2,187.0,0,22,1,0,0,0
2016,2,0.0,0,0,137.52,0,38,0,0,0,0
2016,2,0.0,0,0,75.0,0,98,0,0,0,0
2015,2,0.0,0,0,79.5,1,54,0,0,0,0
2017,2,1.0,0,0,133.2,0,195,1,0,0,0
2016,2,0.0,0,0,78.63,0,90,0,0,2,0
2015,1,0.0,0,0,37.0,1,287,0,0,2,0
2017,2,0.0,0,0,180.0,0,107,0,0,1,0
2015,2,0.0,0,3,94.5,0,32,0,0,0,0
2016,2,0.0,0,1,74.82,0,44,0,0,0,0
2016,2,1.0,0,0,159.3,0,81,0,0,0,1
2015,2,0.0,0,1,68.43,1,26,0,0,0,0
2016,2,0.0,0,0,68.0,0,42,0,0,0,0
2016,1,0.0,0,0,53.0,1,1,1,0,0,0
2017,2,0.0,0,2,232.0,1,132,1,0,0,0
2016,2,1.0,0,1,40.25,1,3,0,0,0,0
2016,2,0.0,0,2,88.0,0,19,0,0,0,0
2016,2,0.0,0,2,46.8,1,247,1,0,0,0
2017,0,0.0,1,0,0.0,0,0,0,0,1,0
2017,2,0.0,0,0,184.0,1,82,1,0,0,0
2016,1,0.0,1,0,65.0,0,18,0,0,1,0
2016,2,0.0,0,0,134.73,1,398,1,0,0,0
2017,2,0.0,0,1,112.67,0,468,0,0,0,0
2015,2,0.0,0,1,56.98,1,13,0,0,0,0
2016,1,0.0,0,0,84.9,0,89,0,0,2,0
2016,2,0.0,0,1,90.0,0,116,0,0,0,0
2016,2,2.0,0,0,189.0,1,17,1,0,0,0
2015,1,0.0,0,0,41.0,1,272,1,1,1,0
2017,1,0.0,0,1,217.0,1,3,0,0,0,0
2017,2,0.0,0,1,114.0,0,151,1,0,0,0
2016,2,0.0,0,1,84.0,0,15,0,0,0,1
2017,2,0.0,0,2,77.5,1,21,1,0,0,0
2016,1,0.0,1,0,25.0,1,3,0,0,0,1
2017,1,0.0,0,0,130.0,0,141,1,0,0,0
2016,2,0.0,0,0,89.0,0,1,0,0,1,0
2017,2,0.0,0,2,160.0,0,10,0,0,0,0
2015,2,0.0,0,2,134.0,1,101,1,0,0,0
2017,2,0.0,0,1,110.0,0,170,0,0,0,0
2017,3,0.0,0,0,171.0,0,54,1,0,0,0
2016,2,1.0,0,0,177.5,1,188,1,0,2,0
2017,2,0.0,0,2,100.0,1,130,1,0,0,0
2016,2,0.0,0,0,120.6,0,39,1,0,0,0
2017,2,1.0,0,1,233.1,1,242,1,0,0,0
2015,2,0.0,0,0,62.0,0,318,1,1,0,0
2017,2,0.0,0,2,190.0,0,32,0,0,0,0
2016,1,0.0,0,1,56.0,1,4,0,0,0,0
2017,1,0.0,0,1,150.0,0,48,1,0,0,0
2016,2,0.0,0,1,42.19,1,99,0,0,0,0
2017,2,0.0,0,1,74.8,0,62,1,0,0,0
2017,2,0.0,0,0,101.98,0,0,0,0,0,0
2017,1,0.0,1,1,65.0,0,4,0,6,1,0
2015,2,0.0,0,3,100.2,1,16,0,0,0,1
2017,0,2.0,0,0,101.25,0,219,1,0,0,0
2016,2,0.0,0,0,112.8,1,180,0,0,0,0
2016,2,0.0,0,0,96.8,0,168,1,0,0,0
2015,2,0.0,0,2,48.0,1,37,1,0,0,0
2017,2,0.0,0,1,54.0,1,184,1,0,0,0
2016,2,0.0,0,1,90.0,1,199,0,0,0,0
2015,2,0.0,0,1,126.0,0,7,0,0,0,0
2016,2,0.0,0,0,38.83,1,107,0,0,0,0
2016,3,0.0,0,0,127.0,0,1,0,0,0,0
2017,2,0.0,0,0,184.0,1,91,1,0,0,0
2016,2,0.0,0,0,50.0,1,67,0,0,1,0
2017,2,0.0,0,1,200.0,0,10,0,0,1,0
2016,2,0.0,0,2,139.0,0,22,0,0,0,0
2016,2,0.0,0,0,82.0,0,12,0,0,0,0
2016,1,0.0,0,0,128.0,0,220,0,0,1,0
2016,2,0.0,0,1,101.0,0,14,0,0,0,0
2016,1,0.0,0,0,27.0,1,6,0,0,1,0
2015,2,1.0,0,1,113.33,1,4,0,0,1,0
2016,2,0.0,0,2,63.0,1,22,1,0,0,0
2016,2,0.0,0,1,99.3,0,64,0,0,0,0
2016,2,1.0,0,1,119.0,0,2,0,0,0,0
2016,2,2.0,0,1,265.0,0,39,0,0,0,1
2016,2,2.0,0,0,183.3,0,41,1,0,0,0
2017,3,2.0,0,1,305.0,0,72,1,0,0,0
2015,2,0.0,0,0,67.31,1,277,1,1,0,0
2015,2,0.0,0,1,107.92,0,28,0,0,1,0
2016,2,0.0,0,0,271.0,1,0,0,0,0,0
2016,2,0.0,0,0,135.9,0,69,1,0,0,0
2016,2,0.0,0,0,45.0,1,0,0,0,0,0
2016,2,0.0,0,0,109.0,0,301,1,0,0,0
2016,2,2.0,0,1,122.1,0,111,0,0,0,0
2017,2,0.0,0,0,90.0,0,13,0,0,0,0
2017,2,0.0,0,1,97.0,0,2,0,0,2,1
2017,2,0.0,0,0,117.0,0,206,0,0,0,0
2017,3,0.0,0,1,152.1,0,143,0,0,0,0
2017,2,0.0,0,0,88.0,0,0,0,0,0,0
2016,2,0.0,0,1,48.0,1,0,0,0,0,0
2016,2,1.0,0,2,145.8,0,160,0,0,0,0
2016,3,0.0,0,0,210.6,0,63,1,0,0,0
2017,2,0.0,0,2,113.4,0,317,0,0,1,1
2016,2,0.0,0,0,95.38,0,13,0,0,2,0
2016,2,0.0,0,0,89.0,0,0,0,0,0,0
2016,1,0.0,0,1,65.0,1,1,0,0,0,0
2017,2,0.0,0,0,165.33,1,0,0,0,0,1
2017,2,0.0,0,0,91.8,0,82,1,0,0,0
2015,2,0.0,0,2,80.1,1,64,0,0,0,0
2017,2,0.0,0,1,81.0,1,296,1,0,0,0
2017,2,0.0,0,1,47.55,1,76,0,0,0,0
2017,2,2.0,0,1,186.0,0,69,0,0,1,0
2017,2,0.0,0,0,118.8,0,174,0,0,0,0
2015,1,0.0,0,0,39.0,1,287,0,0,1,0
2016,2,0.0,0,0,10.0,1,77,0,0,0,0
2017,2,0.0,0,0,130.5,0,156,1,0,0,0
2016,1,0.0,0,0,95.0,0,16,0,0,0,0
2016,1,0.0,0,0,62.5,0,73,0,0,1,0
2016,2,0.0,0,0,81.05,1,124,0,0,0,0
2016,2,0.0,0,0,105.0,1,0,0,0,0,0
2016,2,0.0,0,1,132.6,0,85,0,0,0,0
2016,2,0.0,0,0,89.24,0,126,0,0,0,0
2015,2,0.0,0,0,75.0,0,4,0,0,0,0
2017,2,0.0,0,0,116.5,1,114,0,0,0,0
2016,2,0.0,0,2,96.9,0,45,1,0,0,0
2017,1,0.0,1,0,45.0,1,5,0,0,0,0
2016,2,0.0,0,1,169.0,1,9,1,0,0,0
2016,2,0.0,0,1,122.4,0,182,1,0,0,0
2016,2,2.0,0,0,198.9,0,38,1,0,0,0
2016,2,0.0,0,1,160.0,0,41,1,0,0,0
2017,3,0.0,0,2,179.1,0,162,0,0,1,0
2017,1,0.0,0,0,51.05,0,55,1,0,2,0
2015,2,0.0,0,0,113.0,1,5,0,0,0,0
2016,2,0.0,0,1,58.0,1,28,0,0,0,0
2016,2,2.0,0,1,207.9,0,52,1,0,0,0
2016,2,0.0,0,2,102.8,1,206,0,0,0,0
2016,2,0.0,0,1,82.88,0,158,0,0,0,0
2016,2,0.0,0,0,108.9,0,180,1,0,0,0
2017,2,0.0,0,1,94.24,0,276,1,0,0,0
2017,2,0.0,0,1,105.0,0,6,1,0,0,0
2016,1,0.0,0,0,50.5,1,445,0,0,4,0
2017,1,0.0,0,0,140.0,0,21,0,0,0,0
2017,2,1.0,0,1,193.0,1,3,0,0,1,0
2016,2,0.0,0,0,78.3,0,49,1,0,0,0
2016,2,0.0,0,1,87.3,0,51,0,0,0,0
2015,1,0.0,0,0,60.0,0,83,0,0,1,0
2017,2,2.0,0,0,88.0,1,58,1,0,0,0
2016,1,1.0,0,0,124.5,0,178,1,0,0,0
2016,2,0.0,0,0,137.83,1,145,0,0,0,0
2017,2,2.0,0,1,210.0,1,178,0,0,1,0
2017,3,0.0,0,1,234.67,1,17,1,0,0,0
2016,2,0.0,0,0,161.1,0,39,0,0,1,0
2017,2,0.0,0,0,97.02,0,207,1,0,0,0
2017,1,0.0,0,0,91.8,0,6,1,0,0,0
2016,2,0.0,0,0,142.78,0,27,1,0,0,0
2016,1,0.0,1,1,40.0,0,4,0,3,1,0
2017,2,0.0,0,0,145.0,0,89,1,0,0,0
2016,2,0.0,0,1,111.83,0,30,0,0,0,0
2017,2,0.0,0,0,154.76,1,153,0,0,1,1
2016,2,0.0,0,0,68.0,1,31,1,0,0,0
2016,2,2.0,0,0,146.0,0,210,0,0,1,0
2017,2,2.0,0,2,144.5,0,154,0,0,1,0
2015,2,0.0,0,1,105.0,0,23,0,0,0,0
2016,2,0.0,0,1,75.23,0,209,0,0,0,0
2016,2,1.0,0,0,300.6,1,10,0,0,1,1
2017,2,0.0,0,0,79.2,0,112,1,0,0,0
2016,2,0.0,0,1,95.0,1,57,0,0,0,1
2016,2,0.0,0,0,74.0,1,336,0,0,1,0
2016,2,1.0,0,2,175.0,0,135,0,0,1,0
2016,2,0.0,0,1,58.37,0,37,0,0,0,0
2017,2,0.0,0,0,78.85,1,18,0,0,0,0
2017,1,0.0,0,2,84.6,0,265,1,0,0,0
2016,2,0.0,0,1,88.4,0,36,0,0,0,0
2016,2,0.0,0,0,109.65,0,72,1,0,0,0
2016,2,0.0,0,0,63.36,1,200,1,0,0,0
2016,2,0.0,0,1,56.33,1,28,0,0,0,1
2017,1,0.0,1,0,92.0,1,1,0,0,0,1
2016,1,0.0,0,0,57.0,1,0,1,0,0,0
2016,2,0.0,0,0,63.36,1,54,0,0,1,0
2016,2,0.0,0,1,186.0,1,80,0,0,0,0
2016,2,0.0,0,1,72.0,0,290,0,0,0,0
2015,1,0.0,0,1,55.96,0,111,0,0,1,0
2016,1,0.0,0,1,36.6,1,36,0,0,1,1
2017,2,1.0,0,0,148.5,0,169,0,0,0,0
2016,2,0.0,0,2,253.57,1,16,1,0,1,0
2017,2,0.0,0,0,75.0,0,26,0,0,0,0
2017,2,0.0,0,1,91.8,0,73,0,0,0,0
2016,2,1.0,0,2,106.25,0,236,1,0,0,0
2015,2,0.0,0,0,135.0,0,1,0,0,0,0
2016,1,0.0,1,1,67.0,0,3,0,1,0,0
2015,2,0.0,0,2,26.0,1,46,0,0,1,0
2017,1,0.0,0,0,95.33,1,4,0,0,0,0
2017,2,0.0,0,0,107.1,0,201,1,0,0,0
2015,2,0.0,0,2,135.0,1,32,0,0,0,0
2016,2,0.0,0,3,126.9,0,154,0,0,0,0
2016,1,0.0,0,0,120.0,0,10,1,0,0,0
2016,2,0.0,0,2,99.0,0,4,0,0,0,1
2017,3,0.0,0,0,172.8,0,91,1,0,0,0
2015,1,0.0,0,0,38.0,1,3,0,0,0,0
2017,2,0.0,1,3,0.0,0,0,0,0,0,0
2016,2,0.0,0,0,41.57,1,33,0,0,0,0
2017,2,0.0,0,1,79.5,0,4,0,0,0,0
2016,2,0.0,0,1,0.0,0,2,1,0,0,0
2016,2,0.0,0,1,85.0,0,32,0,0,0,0
2016,2,0.0,0,0,78.56,1,189,1,0,0,0
2016,1,0.0,0,0,25.0,1,5,0,0,0,0
2016,2,0.0,0,1,115.0,0,4,0,0,0,1
2015,2,0.0,0,0,75.0,0,7,0,0,0,0
2016,1,0.0,0,1,56.0,1,0,0,0,0,0
2016,2,0.0,0,0,89.25,0,94,0,0,0,0
2017,2,1.0,0,4,191.41,1,218,0,0,0,1
2017,3,0.0,0,0,115.0,0,128,0,0,0,0
2016,2,0.0,0,2,139.0,0,1,0,0,0,0
2017,2,0.0,0,1,144.0,0,26,0,0,0,0
2017,2,0.0,0,1,157.0,1,114,0,0,0,0
2015,2,0.0,0,0,73.73,0,59,0,0,0,0
2016,2,2.0,0,1,162.35,0,30,0,0,0,0
2017,2,0.0,0,0,120.0,0,212,1,0,0,0
2017,3,0.0,0,0,220.0,0,82,1,0,0,0
2016,1,0.0,0,0,140.0,0,13,0,0,0,0
2017,2,0.0,0,0,208.0,0,74,0,0,0,0
2017,2,0.0,0,1,98.0,0,0,0,0,0,0
2016,2,0.0,0,1,140.4,0,118,0,0,0,0
2016,2,0.0,0,3,143.1,0,116,0,0,0,0
2016,2,0.0,0,1,107.1,0,74,0,0,0,0
2017,2,0.0,0,0,108.0,0,100,0,0,0,0
2017,2,0.0,0,1,115.2,0,68,0,0,0,0
2016,2,0.0,0,0,113.41,0,59,0,0,0,0
2016,2,0.0,0,1,62.0,1,15,0,0,0,1
2017,2,0.0,0,0,108.0,0,46,0,0,0,0
2017,2,2.0,0,1,84.0,1,47,0,0,0,0
2015,2,2.0,0,1,188.0,1,21,0,0,0,0
2017,2,0.0,0,0,139.5,0,183,1,0,0,0
2017,2,0.0,0,0,112.5,0,181,1,0,0,0
2017,2,0.0,0,0,34.0,1,2,0,0,0,0
2016,2,0.0,0,1,118.8,0,36,0,0,0,0
2015,2,0.0,0,0,76.5,0,77,1,0,0,0
2017,2,0.0,0,1,136.0,1,29,1,0,0,0
2016,1,0.0,1,1,67.0,0,2,0,0,0,0
2017,2,0.0,0,0,78.0,1,9,0,0,0,0
2015,2,0.0,0,0,40.5,1,30,1,0,0,0
2016,3,0.0,0,0,134.1,0,47,1,0,0,0
2016,2,0.0,0,2,79.2,1,113,1,0,0,0
2016,1,0.0,0,1,38.0,1,3,0,0,0,0
2017,2,1.0,0,0,108.8,0,14,1,0,0,0
2016,3,0.0,0,2,171.18,1,151,0,0,0,0
2017,2,0.0,0,0,118.0,0,37,0,0,0,0
2015,2,0.0,0,0,166.0,1,81,0,0,0,1
2016,3,1.0,0,0,109.0,1,5,0,0,0,1
2016,2,0.0,0,0,101.0,0,0,0,0,0,0
2016,2,0.0,0,0,60.24,1,46,0,0,2,0
2016,2,0.0,0,2,168.5,0,1,0,0,0,0
2016,2,1.0,0,0,221.62,1,67,0,0,1,0
2016,2,0.0,0,1,65.0,1,8,0,0,0,1
2015,2,0.0,0,0,38.7,1,1,0,0,0,0
2016,1,0.0,0,0,40.0,1,0,0,0,0,1
2015,2,0.0,0,0,98.6,1,166,0,0,1,0
2017,1,0.0,0,0,78.26,0,111,1,0,0,0
2017,2,0.0,0,0,97.6,1,46,0,0,0,0
2016,2,0.0,0,2,81.0,1,18,0,0,0,0
2017,2,0.0,0,0,117.0,0,127,1,0,0,0
2015,2,0.0,0,2,96.3,0,35,0,0,0,0
2017,3,0.0,0,1,126.0,0,105,1,0,0,0
2016,1,0.0,0,2,185.0,1,14,0,0,4,0
2016,1,0.0,0,0,84.6,1,5,0,0,1,0
2015,2,0.0,0,2,103.5,1,68,0,0,3,1
2017,2,0.0,0,3,135.0,0,116,1,0,0,0
2016,1,0.0,1,0,65.0,1,0,0,0,1,0
2015,2,1.0,0,4,119.0,1,37,1,0,0,0
2017,2,0.0,0,2,93.6,0,137,0,0,0,0
2016,1,0.0,0,0,95.0,0,190,0,0,1,0
2016,3,0.0,0,0,150.3,0,104,1,0,0,0
2017,2,0.0,0,0,34.0,1,28,0,0,1,0
2016,1,0.0,0,0,140.0,0,2,0,0,0,0
2017,1,0.0,0,0,0.0,1,0,1,0,0,0
2016,2,0.0,0,0,120.6,0,66,0,0,0,0
2017,1,0.0,0,2,88.4,0,83,1,0,0,0
2017,2,0.0,0,1,155.0,0,115,1,0,0,0
2016,2,0.0,0,1,64.71,1,34,0,0,0,0
2017,2,0.0,0,1,105.68,0,147,0,0,0,0
2016,2,2.0,0,2,229.0,0,25,0,0,0,0
2017,2,0.0,0,0,152.71,1,150,1,0,1,0
2017,2,0.0,0,1,115.0,0,10,1,0,0,0
2017,2,0.0,0,0,198.0,1,77,1,0,0,0
2016,3,0.0,0,2,163.2,0,136,1,0,0,0
2015,1,0.0,0,0,75.0,1,1,0,0,0,0
2015,2,0.0,0,2,48.0,1,3,0,0,2,0
2017,1,0.0,0,0,79.2,0,1,0,0,0,0
2017,2,0.0,0,0,89.38,0,46,1,0,0,0
2017,2,0.0,0,0,62.0,1,130,1,0,0,0
2015,2,0.0,0,2,89.25,0,64,0,0,0,0
2016,2,0.0,0,0,161.0,1,23,1,0,0,0
2017,1,0.0,0,0,85.85,0,3,0,0,1,0
2017,2,2.0,0,0,158.0,1,110,1,0,0,0
2016,2,1.0,0,1,106.0,0,9,0,0,1,0
2017,2,0.0,0,1,79.2,0,110,0,0,0,0
2016,3,0.0,0,3,168.3,0,76,1,0,0,0
2017,2,2.0,0,0,155.0,1,0,0,0,0,0
2016,2,0.0,0,1,124.0,0,8,1,0,0,0
2017,2,1.0,0,1,121.5,0,116,0,0,0,0
2017,2,0.0,0,1,101.1,0,329,1,0,0,0
2017,2,0.0,0,1,112.5,0,159,0,0,0,0
2016,2,0.0,0,0,139.0,0,0,0,0,0,0
2016,1,0.0,0,1,31.45,1,100,0,0,0,0
2016,2,2.0,0,0,113.0,1,89,1,0,0,0
2017,2,0.0,0,2,112.0,1,161,0,0,0,0
2016,2,0.0,0,0,101.43,1,265,0,0,0,0
2016,2,0.0,0,0,66.0,1,21,0,0,1,0
2016,2,0.0,0,1,136.8,0,120,0,0,0,1
2017,2,0.0,0,1,157.5,0,158,1,0,0,0
2015,3,0.0,0,0,194.0,1,16,0,0,0,0
2016,2,0.0,0,1,31.0,0,1,0,0,3,0
2015,1,0.0,0,0,60.0,0,50,0,0,1,0
2015,2,0.0,1,0,0.0,1,112,0,0,0,0
2016,3,0.0,0,2,71.0,0,102,0,0,1,0
2016,2,0.0,0,1,52.2,1,173,0,0,0,0
2016,2,0.0,0,0,109.65,0,104,1,0,0,0
2016,3,1.0,0,0,163.75,1,43,0,0,0,0
2016,2,0.0,0,0,128.85,0,89,0,0,0,0
2016,2,0.0,0,1,99.33,0,21,0,0,0,0
2017,1,0.0,0,2,103.33,1,47,1,0,0,0
2016,2,0.0,0,1,124.2,0,98,0,0,0,0
2015,2,0.0,0,1,116.0,0,4,0,0,0,0
2017,2,1.0,0,0,120.33,0,30,1,0,0,0
2016,1,0.0,0,3,96.0,0,64,1,0,0,0
2016,2,0.0,0,0,104.17,0,14,0,0,0,0
2016,2,0.0,0,0,70.67,0,1,0,0,6,0
2016,2,0.0,0,1,85.5,0,197,0,0,0,0
2017,3,0.0,0,1,171.0,0,84,0,0,0,0
2017,2,0.0,0,1,192.0,1,172,0,0,0,0
2015,1,0.0,0,0,0.0,0,6,0,0,0,0
2017,2,0.0,0,0,100.3,0,56,1,0,0,0
2017,2,0.0,0,0,85.0,0,188,1,0,0,0
2016,2,0.0,0,0,103.5,0,126,1,0,0,0
2016,2,0.0,0,0,85.5,0,74,0,0,0,0
2016,1,0.0,0,0,160.0,0,1,0,0,0,0
2016,2,0.0,0,1,43.89,1,28,0,0,0,0
2017,2,0.0,0,1,70.0,1,4,0,0,0,0
2016,2,0.0,0,1,94.5,0,43,0,0,0,0
2017,2,0.0,0,2,256.0,1,12,0,0,0,0
2016,1,0.0,0,0,90.0,0,301,0,0,1,0
2017,2,0.0,0,0,99.0,0,146,0,0,0,0
2017,1,0.0,0,0,55.0,1,40,0,0,0,0
2016,3,0.0,0,0,130.5,0,61,0,0,0,0
2016,2,0.0,0,2,130.0,0,28,0,0,0,0
2015,2,0.0,0,0,65.0,0,68,0,0,0,0
2016,3,0.0,0,1,152.81,0,31,1,0,0,0
2016,2,0.0,0,0,100.0,0,192,0,0,0,0
2017,2,2.0,0,0,271.0,1,3,0,0,0,1
2016,2,0.0,0,0,160.0,1,113,1,0,0,0
2016,1,0.0,0,0,74.8,0,28,1,0,0,0
2016,3,0.0,0,0,10.8,1,24,0,0,0,0
2017,2,0.0,0,1,174.0,1,11,0,0,0,0
2015,2,1.0,1,0,0.0,1,0,0,0,0,0
2016,2,0.0,0,1,96.0,0,177,0,0,0,0
2015,1,0.0,0,0,98.0,0,72,0,0,0,0
2016,3,0.0,0,1,95.19,0,54,0,0,1,0
2016,2,0.0,0,0,65.0,1,49,1,0,0,0
2015,2,0.0,0,0,112.5,1,56,0,0,0,0
2017,2,0.0,0,0,108.0,0,107,0,0,0,0
2017,2,0.0,0,2,117.0,0,201,0,0,0,0
2015,2,0.0,0,1,95.0,0,16,0,0,0,0
2016,1,0.0,0,0,87.0,1,1,0,0,1,1
2016,2,0.0,0,0,81.2,0,86,0,0,0,0
2015,2,0.0,0,0,110.64,1,95,0,0,0,0
2016,2,0.0,0,0,186.6,1,83,0,0,0,0
2016,2,0.0,0,0,64.0,1,40,0,0,0,0
2017,2,0.0,0,1,140.0,0,6,0,0,0,0
2017,2,0.0,0,1,176.18,1,154,1,0,0,0
2016,2,0.0,0,0,105.0,0,302,1,1,0,0
2017,2,0.0,0,2,120.0,0,18,0,0,0,0
2016,2,0.0,0,1,129.0,0,14,0,0,0,0
2015,1,0.0,0,1,48.0,1,0,0,0,0,1
2017,1,0.0,0,1,80.95,1,4,0,0,0,1
2016,1,0.0,0,1,43.0,1,18,0,0,0,0
2016,2,0.0,0,1,47.4,1,108,0,0,0,1
2016,2,0.0,0,2,73.92,1,3,0,0,1,1
2016,2,0.0,0,1,109.0,1,1,0,0,0,0
2015,2,0.0,0,2,74.15,0,54,0,0,0,0
2016,2,0.0,0,1,110.53,0,4,1,0,0,0
2016,2,1.0,0,2,84.58,0,106,0,0,0,0
2016,2,0.0,0,0,74.0,1,336,0,0,0,0
2017,2,0.0,0,0,108.0,0,58,0,0,0,0
2016,1,0.0,0,0,75.0,0,215,0,0,0,0
2017,2,0.0,0,1,144.0,0,180,1,0,0,0
2016,2,0.0,0,0,79.0,0,21,0,0,0,0
2016,2,0.0,0,0,246.0,1,135,1,0,0,0
2016,1,0.0,0,0,68.5,0,19,0,0,0,0
2017,2,0.0,0,2,153.75,1,210,1,0,0,0
2016,2,0.0,0,1,151.0,0,20,0,0,0,0
2016,1,0.0,0,1,70.0,1,1,0,0,0,0
2015,1,0.0,0,0,0.0,0,73,0,0,1,0
2017,2,0.0,0,1,220.0,1,124,1,0,0,0
2016,3,0.0,0,2,96.9,0,123,0,0,1,0
2017,2,1.0,0,1,138.5,1,165,0,0,0,0
2017,2,1.0,0,1,111.6,0,93,0,0,0,0
2016,2,0.0,0,0,54.9,1,1,0,0,0,0
2017,2,0.0,0,1,98.5,1,198,0,0,0,1
2016,2,0.0,0,0,95.2,0,271,1,0,0,0
2017,2,0.0,0,1,137.25,0,153,0,0,0,0
2016,2,0.0,0,1,109.0,1,59,0,0,0,1
2017,2,0.0,0,0,116.0,0,94,0,0,0,0
2017,2,0.0,0,0,73.0,1,171,0,0,0,0
2017,2,0.0,0,2,117.0,0,230,0,0,0,0
2016,2,0.0,0,0,150.0,0,18,1,0,0,0
2016,2,0.0,0,1,93.08,0,71,0,0,0,0
2017,2,0.0,0,1,118.08,0,89,0,0,0,0
2016,2,0.0,0,1,63.75,0,67,0,0,0,0
2015,2,0.0,0,1,144.9,1,0,0,0,1,0
2017,2,0.0,1,2,0.0,0,61,0,0,0,0
2017,2,0.0,0,0,66.0,1,37,0,0,0,0
2017,2,0.0,0,3,89.1,0,184,0,0,1,0
2015,1,0.0,0,0,25.0,1,2,0,0,0,0
2017,2,2.0,0,1,260.0,0,51,0,0,1,0
2017,2,0.0,0,1,120.0,0,98,0,0,0,0
2016,2,0.0,0,2,115.04,0,58,0,0,0,0
2016,2,0.0,0,1,82.44,0,159,0,0,0,0
2015,2,2.0,0,2,153.0,0,10,1,0,1,0
2017,2,0.0,0,0,54.0,1,211,1,0,0,0
2016,2,0.0,0,0,110.21,0,3,0,0,0,0
2016,2,1.0,0,2,123.75,0,115,0,0,0,0
2017,1,0.0,0,0,112.05,0,109,0,0,1,0
2016,2,0.0,0,0,88.7,0,88,0,0,0,0
